,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
8179,2024,PIT,DB,FS,25.0,INA,DeShon Elliott,Armentae,Elliott,1997-04-21,73.0,210,Texas,00-0034277,3929846,83128a20-392f-4ca7-878e-689c6e6dfbfc,31160,12459,28854,ElliDe02,19960,5071,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzt60vlmz7hzkbbr7f1x",,16,REG,I01,DeShon,ELL279522,46259,3200454c-4c27-9522-d1e7-5cd70d5401d2,2018,2018.0,BAL,190.0,27.669
8431,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,19,WC,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.329
8432,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,7,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.102
8433,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,12,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.19
8434,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,18,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.31
8435,2024,PIT,OL,G,78.0,ACT,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",G,3,REG,A01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.025
8436,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,14,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.236
8437,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,15,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.255
8438,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,11,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.179
8439,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,16,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.272
8440,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,6,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.083
8441,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,5,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.064
8442,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,17,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.283
8443,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,10,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.159
8444,2024,PIT,OL,G,78.0,ACT,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",G,2,REG,A01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.006
8445,2024,PIT,OL,G,78.0,ACT,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",G,4,REG,A01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.044
8446,2024,PIT,OL,G,78.0,ACT,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",G,1,REG,A01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,26.987
8447,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,8,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.124
8448,2024,PIT,OL,G,78.0,RES,James Daniels,James,Daniels,1997-09-13,76.0,305,Iowa,00-0034347,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty",,13,REG,R01,James,DAN559931,46108,32004441-4e55-9931-e8d6-d8558958d2cc,2018,2018.0,CHI,39.0,27.217
8560,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,12,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.038
8561,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,14,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.084
8562,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,13,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.065
8563,2024,PIT,DB,CB,26.0,INA,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",,18,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.158
8564,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,1,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.835
8565,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,19,WC,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.177
8566,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,5,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.912
8567,2024,PIT,DB,CB,26.0,INA,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",,16,REG,I01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.12
8568,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,10,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.008
8569,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,7,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.95
8570,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,8,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.972
8571,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,6,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.931
8572,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,3,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.873
8573,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,17,REG,I01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.131
8574,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,4,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.893
8575,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,2,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,28.854
8576,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,11,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.027
8577,2024,PIT,DB,CB,26.0,ACT,Donte Jackson,Donte,Jackson,1995-11-08,70.0,180,Louisiana State,00-0034356,3843769,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,31025,12610,49377,JackDo02,19870,5051,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",CB,15,REG,A01,Donte,JAC136548,46124,32004a41-4313-6548-d4ba-65e7b5a50e73,2018,2018.0,CAR,55.0,29.103
9106,2024,PIT,RB,RB,33.0,CUT,Boston Scott,Boston,Scott,1995-04-27,66.0,203,Louisiana Tech,00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,ScotBo02,20039,5122,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",,2,REG,P02,Boston,SCO101831,46270,32005343-4f10-1831-d7aa-cc7da631e708,2018,2018.0,NO,201.0,29.388
9107,2024,PIT,RB,RB,33.0,DEV,Boston Scott,Boston,Scott,1995-04-27,66.0,203,Louisiana Tech,00-0034414,3051439,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,31171,12996,39462,ScotBo02,20039,5122,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdpw33quvi1wbwakaak",,1,REG,P02,Boston,SCO101831,46270,32005343-4f10-1831-d7aa-cc7da631e708,2018,2018.0,NO,201.0,29.369
9582,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,1,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.504
9583,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,13,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.734
9584,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",QB,5,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.58
9585,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,10,REG,I02,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.676
9586,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,17,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.799
9587,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,6,REG,I02,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.6
9588,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,3,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.542
9589,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,7,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.619
9590,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,8,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.641
9591,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,11,REG,I02,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.695
9592,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,18,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.827
9593,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,14,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.753
9594,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,12,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.706
9595,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,16,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.789
9596,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,19,WC,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.846
9597,2024,PIT,QB,QB,4.0,INA,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,15,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.772
9598,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,4,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.561
9599,2024,PIT,QB,QB,4.0,ACT,Kyle Allen,Kyle,Allen,1996-03-08,75.0,211,Houston,00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",,2,REG,A01,Kyle,ALL543234,46761,3200414c-4c54-3234-6e5f-74f0c92c233b,2018,2018.0,,,28.523
10293,2024,PIT,DB,FS,39.0,ACT,Minkah Fitzpatrick,Minkah,Fitzpatrick,1996-11-17,73.0,207,Alabama,00-0034789,3925345,1aede0b9-557c-444d-9a2f-4cc690e1563c,30981,12624,51206,FitzMi00,19829,4963,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rchs52os6xjfl4eczpw8",SAFETY,1,REG,A01,Minkah,FIT787290,46080,32004649-5478-7290-d7d8-47c9ce9cbb2d,2018,2018.0,MIA,11.0,27.808
10294,2024,PIT,DB,FS,39.0,ACT,Minkah Fitzpatrick,Minkah,Fitzpatrick,1996-11-17,73.0,207,Alabama,00-0034789,3925345,1aede0b9-557c-444d-9a2f-4cc690e1563c,30981,12624,51206,FitzMi00,19829,4963,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rchs52os6xjfl4eczpw8",SAFETY,13,REG,A01,Minkah,FIT787290,46080,32004649-5478-7290-d7d8-47c9ce9cbb2d,2018,2018.0,MIA,11.0,28.038
10295,2024,PIT,DB,FS,39.0,ACT,Minkah Fitzpatrick,Minkah,Fitzpatrick,1996-11-17,73.0,207,Alabama,00-0034789,3925345,1aede0b9-557c-444d-9a2f-4cc690e1563c,30981,12624,51206,FitzMi00,19829,4963,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rchs52os6xjfl4eczpw8",SAFETY,2,REG,A01,Minkah,FIT787290,46080,32004649-5478-7290-d7d8-47c9ce9cbb2d,2018,2018.0,MIA,11.0,27.828
10296,2024,PIT,DB,FS,39.0,ACT,Minkah Fitzpatrick,Minkah,Fitzpatrick,1996-11-17,73.0,207,Alabama,00-0034789,3925345,1aede0b9-557c-444d-9a2f-4cc690e1563c,30981,12624,51206,FitzMi00,19829,4963,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rchs52os6xjfl4eczpw8",SAFETY,3,REG,A01,Minkah,FIT787290,46080,32004649-5478-7290-d7d8-47c9ce9cbb2d,2018,2018.0,MIA,11.0,27.847
10297,2024,PIT,DB,FS,39.0,ACT,Minkah Fitzpatrick,Minkah,Fitzpatrick,1996-11-17,73.0,207,Alabama,00-0034789,3925345,1aede0b9-557c-444d-9a2f-4cc690e1563c,30981,12624,51206,FitzMi00,19829,4963,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rchs52os6xjfl4eczpw8",SAFETY,10,REG,A01,Minkah,FIT787290,46080,32004649-5478-7290-d7d8-47c9ce9cbb2d,2018,2018.0,MIA,11.0,27.981
